oneway,fclass,miles,startlon,startlat,endlon,endlat
B,secondary,0.02812448595,-97.7376538998,30.3135039004,-97.7380675996,30.3136985002
B,secondary,0.02579643035,-97.7416087,30.3153203996,-97.7419807999,30.3155101997
B,secondary,0.01655225155,-97.7368192003,30.3130495998,-97.7370545997,30.3131762
B,secondary,0.03399543905,-97.7370545997,30.3131762,-97.7375364996,30.3134384001
B,secondary,0.1312828423,-97.7335107996,30.3111523999,-97.7353362003,30.3122124002
F,primary_link,0.02232457433,-97.7376811996,30.3132439999,-97.7373234997,30.3133234002
F,primary_link,0.04735253601,-97.7433647998,30.3047811996,-97.7426753004,30.3049953003
F,secondary_link,0.03983127806,-97.7426753004,30.3049953003,-97.7428922996,30.3055091999
B,primary,0.03352570979,-97.7445555004,30.2633965997,-97.7443823,30.2638594996
B,primary,0.03297371884,-97.7414310002,30.2718012004,-97.7412624997,30.2722570002
B,primary,0.00362768706,-97.7447313997,30.2629263001,-97.7447127001,30.2629764004
B,primary,0.02019777957,-97.7462306002,30.2589210003,-97.7463304996,30.2586409002
B,primary,0.00992926989,-97.7463304996,30.2586409002,-97.7463795998,30.2585031996
F,secondary,0.04031332188,-97.7626029001,30.1976574999,-97.7631683003,30.1979723004
F,secondary,0.03390471695,-97.7631683003,30.1979723004,-97.7636718001,30.1981822003
F,secondary,0.04104287837,-97.7707938003,30.1905440999,-97.7702190004,30.1902190004
F,secondary,0.03189562293,-97.7725208997,30.1912477996,-97.7730207996,30.1914085004
F,secondary,0.00449410208,-97.7707872002,30.1906908,-97.7708508002,30.1907255004
F,secondary,0.02397869116,-97.7734432003,30.1914278997,-97.7730662,30.1913098996
F,secondary,0.02373440111,-97.7760598003,30.1921596996,-97.7756977998,30.1920189
F,secondary,0.04408383283,-97.7775507998,30.1928059003,-97.7782653004,30.1929619003
F,secondary,0.02105817585,-97.7779252002,30.1927513996,-97.7775815998,30.1926854001
F,secondary,0.106220147,-97.7708508002,30.1907255004,-97.7725208997,30.1912477996
F,secondary,0.02989148515,-97.7770703002,30.1926885999,-97.7775507998,30.1928059003
F,secondary,0.05802183808,-97.7788688004,30.1929446,-97.7779252002,30.1927513996
F,secondary,0.14082318516,-97.7730662,30.1913098996,-97.7708668001,30.1905854004
F,secondary,0.09825371777,-97.7775815998,30.1926854001,-97.7760598003,30.1921596996
F,secondary,0.03280030535,-97.7639741998,30.1992904997,-97.7643004001,30.1989078004
F,secondary,0.19077452091,-97.7620862998,30.2015223004,-97.7639741998,30.1992904997
B,primary,0.05097526191,-97.7768744998,30.1977640003,-97.7771618997,30.1970673998
B,primary,0.29165833374,-97.7771618997,30.1970673998,-97.7788156001,30.1930843996
F,secondary_link,0.0199429823,-97.7756977998,30.1920189,-97.7753728999,30.1920269003
B,secondary,0.02752961827,-97.7282394,30.227693,-97.7278345001,30.2275030003
B,secondary,0.0299874157,-97.7243584,30.2256097997,-97.7240054998,30.2253006001
B,secondary,0.00341205402,-97.7273008999,30.2272528997,-97.7272510001,30.2272289004
B,secondary,0.031807438,-97.7247538004,30.2259185,-97.7243584,30.2256097997
F,primary,0.00797524275,-97.7175702003,30.2316062003,-97.7174485004,30.2315589004
F,primary,0.02877863316,-97.7169472004,30.2315058,-97.7173841998,30.2316806003
F,primary,0.02625336447,-97.7254679997,30.2373556003,-97.7256074001,30.237717
F,primary,0.00756222762,-97.7205087,30.2323280996,-97.7203900003,30.2322903002
F,primary,0.01500654153,-97.7211563998,30.2325652004,-97.7209252003,30.2324806003
F,primary,0.00819729275,-97.7173841998,30.2316806003,-97.7175093998,30.231729
F,primary,0.02446020736,-97.7258477996,30.2380177001,-97.7257203001,30.2376802996
F,primary,0.03266148793,-97.7131403,30.2297050002,-97.7126841998,30.2294443002
F,primary,0.01908080052,-97.7200305997,30.2323319001,-97.7203284003,30.232431
F,primary,0.13782553512,-97.7203900003,30.2322903002,-97.7181626997,30.2317840997
F,primary,0.19622230207,-97.7256074001,30.237717,-97.7269956997,30.2402732996
F,primary,0.28775987079,-97.7174485004,30.2315589004,-97.7131403,30.2297050002
F,secondary,0.03229829656,-97.7275764999,30.2279148997,-97.7278345001,30.2275030003
B,trunk,1.16176634137,-97.6968044999,30.1454134001,-97.6936810996,30.1619484998
B,trunk,0.08501647863,-97.6967435996,30.1441803001,-97.6968044999,30.1454134001
B,trunk,0.11244471554,-97.69665,30.1425499003,-97.6967435996,30.1441803001
F,trunk,0.05834491755,-97.6932924,30.1628768996,-97.6929920004,30.1636827003
F,trunk,0.06811956708,-97.6936810996,30.1619484998,-97.6932924,30.1628768996
B,primary,0.01867088166,-97.7220020998,30.2349608999,-97.7221542004,30.2347242002
B,secondary,0.00636976453,-97.6764819998,30.3771249996,-97.6763782999,30.3771033997
B,secondary,0.01082284145,-97.6757589998,30.3769863997,-97.6755829998,30.3769489996
B,secondary,0.02718885967,-97.6762587998,30.3770807997,-97.6758139996,30.3769968004
B,secondary,0.00336212864,-97.6758139996,30.3769968004,-97.6757589998,30.3769863997
F,secondary,0.01203726006,-97.6772721001,30.3772986003,-97.6771308004,30.3771987998
F,secondary,0.01639481535,-97.6771308004,30.3771987998,-97.6768642998,30.3771418997
F,secondary,0.02376265472,-97.6768898999,30.3772772998,-97.6772721001,30.3772986003
F,secondary,0.02787585864,-97.6764819998,30.3771249996,-97.6768898999,30.3772772998
F,secondary,0.02335188544,-97.6768642998,30.3771418997,-97.6764819998,30.3771249996
F,secondary,0.71483217416,-97.6729350998,30.3881940002,-97.6758777004,30.3781721999
F,secondary,0.08066097713,-97.6758777004,30.3781721999,-97.6764819998,30.3771249996
F,secondary,0.79629466151,-97.6755829998,30.3769489996,-97.6721447998,30.3880520997
F,secondary,0.1679894972,-97.6770942997,30.3748942996,-97.6755829998,30.3769489996
F,secondary,0.00920352928,-97.6871417999,30.3822302,-97.6870063997,30.3821664003
F,secondary,0.03953040223,-97.6870063997,30.3821664003,-97.6863961998,30.3819477004
F,primary,0.02994743183,-97.7457815003,30.2703798003,-97.7459361999,30.2699663001
B,primary,0.03439313009,-97.7526441,30.2742286001,-97.7524305003,30.2746921997
B,primary,0.02156017174,-97.752288,30.2750014001,-97.7521511996,30.2752909998
B,primary,0.0427186458,-97.7511640003,30.2773599999,-97.7509251997,30.2779444998
B,primary,0.02307955686,-97.7515489003,30.2765638004,-97.7514047003,30.2768745998
B,primary,0.02074443857,-97.7527729999,30.2739489999,-97.7526441,30.2742286001
B,primary,0.01710724263,-97.7528874998,30.2737214004,-97.7527729999,30.2739489999
B,primary,0.02795951593,-97.7513494999,30.2769873999,-97.7511640003,30.2773599999
B,primary,0.02293954209,-97.7524305003,30.2746921997,-97.752288,30.2750014001
B,primary,0.00844207055,-97.7514047003,30.2768745998,-97.7513494999,30.2769873999
B,primary,0.02005523874,-97.7545940002,30.2702920004,-97.7544632001,30.2705601
B,primary,0.09478363592,-97.7521511996,30.2752909998,-97.7515489003,30.2765638004
B,primary,0.02118556275,-97.7541297999,30.2712435002,-97.7539916001,30.2715267003
B,secondary,0.02606584277,-97.7511640003,30.2773599999,-97.7513136997,30.2777154002
B,secondary,0.00268645175,-97.7591251003,30.261119,-97.7591657002,30.2611356996
B,primary,0.04784596947,-97.7585203,30.2608501001,-97.7587661,30.2601891001
F,secondary,0.03509780885,-97.7314760996,30.1645981004,-97.7308955,30.1645266996
F,secondary,0.04457899298,-97.7301459996,30.1645095001,-97.7308836002,30.1645992003
F,secondary,0.0634124433,-97.7290968002,30.1643818,-97.7301459996,30.1645095001
F,secondary,0.10751797416,-97.7308955,30.1645266996,-97.7291169,30.1643079998
F,secondary,0.0491967539,-97.7291169,30.1643079998,-97.7283077998,30.1641837998
F,secondary,0.09616298928,-97.7283077998,30.1641837998,-97.7268353002,30.1636373996
F,secondary,0.05168528459,-97.7220509996,30.1732110003,-97.7221131004,30.1724625998
F,secondary,0.00719944136,-97.7259179998,30.1631977004,-97.7258133997,30.1631461
F,secondary,0.06270492616,-97.7268353002,30.1636373996,-97.7259179998,30.1631977004
F,secondary,0.19836289462,-97.7319428001,30.1522442996,-97.7309335998,30.1549426003
F,secondary,0.02286277853,-97.7307167004,30.1556041002,-97.7309004004,30.1553131003
F,secondary,0.0695277636,-97.7277165,30.1603512004,-97.7282754997,30.1594663998
F,secondary,0.08468481021,-97.7275903,30.1602888001,-97.7269176997,30.1613704003
F,secondary,0.04698580898,-97.7261866003,30.1625460004,-97.7258133997,30.1631461
F,secondary,0.10002940315,-97.7299129997,30.1568773001,-97.7307167004,30.1556041002
F,secondary,0.12076941742,-97.7286484998,30.1588761001,-97.7296204997,30.1573397001
F,secondary,0.0276604935,-97.7274941004,30.1607031996,-97.7277165,30.1603512004
F,secondary,0.0353273731,-97.7300576997,30.1563595002,-97.7297784,30.1568112998
F,secondary,0.02302612883,-97.7309335998,30.1549426003,-97.7307516004,30.1552371004
F,secondary,0.02895478501,-97.7269176997,30.1613704003,-97.7266876999,30.1617401998
F,secondary,0.02786955983,-97.7265802003,30.1621496997,-97.7268041999,30.1617949999
F,secondary,0.08776460652,-97.7307516004,30.1552371004,-97.7300576997,30.1563595002
F,secondary,0.04314882082,-97.7309004004,30.1553131003,-97.7312470999,30.1547638996
F,secondary,0.04638764885,-97.7282754997,30.1594663998,-97.7286484998,30.1588761001
F,secondary,0.03634619143,-97.7296204997,30.1573397001,-97.7299129997,30.1568773001
F,secondary,0.08579709945,-97.7268041999,30.1617949999,-97.7274941004,30.1607031996
F,secondary,0.06309086926,-97.7266876999,30.1617401998,-97.7261866003,30.1625460004
F,secondary,0.03080946329,-97.7278350001,30.1598952999,-97.7275903,30.1602888001
F,secondary,0.24219981143,-97.7297784,30.1568112998,-97.7278350001,30.1598952999
B,secondary,0.01033167393,-97.7309004004,30.1553131003,-97.7307516004,30.1552371004
B,secondary,0.00792936936,-97.7268041999,30.1617949999,-97.7266876999,30.1617401998
B,secondary,0.0086912308,-97.7277165,30.1603512004,-97.7275903,30.1602888001
B,primary,0.01816233613,-97.7570932998,30.2606038,-97.7573924998,30.2606491996
B,primary,0.02535468716,-97.7573924998,30.2606491996,-97.7578101998,30.2607125002
F,secondary,0.01701370056,-97.7594280999,30.2612312004,-97.7591657002,30.2611356996
B,primary,0.0258260303,-97.7580996996,30.2607668003,-97.7585203,30.2608501001
F,trunk,0.04545413597,-97.6937200996,30.0901290001,-97.6936854002,30.0894697997
F,trunk,0.15911775259,-97.6934248998,30.0888158999,-97.6937614001,30.0911071
F,trunk,0.06741835561,-97.6937614001,30.0911071,-97.6937200996,30.0901290001
F,trunk,0.07322249704,-97.6931998004,30.0877716998,-97.6934248998,30.0888158999
B,trunk,0.01352999928,-97.6934248998,30.0888158999,-97.6936506998,30.0888108997
B,primary,0.18631335097,-97.6999571003,30.2763289002,-97.6981427001,30.2741446996
B,primary,0.03908630156,-97.6979113999,30.2736020001,-97.6977543,30.2730511996
B,primary,0.0403388259,-97.6956830004,30.2661757998,-97.6955090004,30.2656100003
B,primary,0.04423827418,-97.7007173998,30.2774179998,-97.7003520997,30.2768595002
B,primary,0.03400312257,-97.694018,30.2605485996,-97.6938698997,30.2600720003
B,primary,0.0225109054,-97.6937535004,30.2596625003,-97.6936634,30.2593451997
B,primary,0.08753963587,-97.6960608002,30.2674036001,-97.6956830004,30.2661757998
B,primary,0.02872781419,-97.6964228996,30.2685942998,-97.6963022996,30.2681906004
B,primary,0.12112896794,-97.6954014002,30.2652015003,-97.6949088999,30.2634959001
B,primary,0.05610134231,-97.6963022996,30.2681906004,-97.6960608002,30.2674036001
B,primary,0.02886497647,-97.6955090004,30.2656100003,-97.6954014002,30.2652015003
B,primary,0.04353089023,-97.7003520997,30.2768595002,-97.6999571003,30.2763289002
B,primary,0.0398756443,-97.6981427001,30.2741446996,-97.6979113999,30.2736020001
B,primary,0.31716024042,-97.6977543,30.2730511996,-97.6964228996,30.2685942998
B,primary,0.01757581066,-97.7089212997,30.2598766999,-97.7086584,30.2597626003
B,primary,0.03692539023,-97.7094834002,30.2600983001,-97.7089212997,30.2598766999
B,primary,0.03313693787,-97.7100054,30.2602591996,-97.7094834002,30.2600983001
B,secondary,0.02757589082,-97.7090366998,30.2654322997,-97.7093850998,30.2656946004
B,primary,0.03480922199,-97.7097012997,30.2596297003,-97.7094834002,30.2600983001
B,secondary,0.03499282616,-97.7086121002,30.2650832998,-97.7090366998,30.2654322997
B,secondary,0.03292925456,-97.7094834002,30.2600983001,-97.7093029998,30.2605494
B,secondary,0.07836390734,-97.7081780001,30.2640409999,-97.7086121002,30.2650832998
B,secondary,0.03844974025,-97.6955090004,30.2656100003,-97.6952008001,30.2660998997
B,secondary,0.02630352934,-97.6906297997,30.2732234998,-97.6904239998,30.273561
B,secondary,0.04173047189,-97.6958631004,30.2650879996,-97.6955090004,30.2656100003
B,secondary,0.309677594,-97.6983958998,30.2611667001,-97.6958631004,30.2650879996
F,secondary,0.02507950235,-97.7640429998,30.2639974997,-97.7637488001,30.2637380003
F,secondary,0.03738398176,-97.7637488001,30.2637380003,-97.7632777001,30.2633811997
F,secondary,0.01025823873,-97.7641701001,30.2640973002,-97.7640429998,30.2639974997
F,secondary,0.08032654765,-97.7630131996,30.2631641996,-97.7620749,30.2623304003
F,secondary,0.06009203611,-97.7641906001,30.2642431999,-97.7649880002,30.2647690002
F,secondary,0.0280047981,-97.7632998,30.2635877002,-97.7636388004,30.2638678004
F,secondary,0.02311045267,-97.7620749,30.2623304003,-97.7617918996,30.2621022001
F,secondary,0.03660746708,-97.7609014997,30.2618086002,-97.7614458998,30.2620448998
F,secondary,0.04193517684,-97.7636388004,30.2638678004,-97.7641906001,30.2642431999
F,secondary,0.04709340182,-97.7676196998,30.2659587997,-97.7683886004,30.2660776001
F,secondary,0.38433452353,-97.7460285,30.3940353999,-97.7455697999,30.3995970997
F,secondary,0.37777819462,-97.7462830001,30.4006034996,-97.7468311998,30.3951405003
F,secondary,0.03674017048,-97.7468311998,30.3951405003,-97.7468851996,30.3946091998
F,secondary,0.02941782924,-97.7468851996,30.3946091998,-97.7469154996,30.3941830002
F,secondary,0.04494562927,-97.7469154996,30.3941830002,-97.7469228002,30.3935308002
F,secondary,0.06437010257,-97.7459649998,30.3927489998,-97.7460416004,30.3936792999
F,secondary,0.4067287562,-97.7357963996,30.3973700996,-97.7417556996,30.4002243004
B,secondary,0.01719792353,-97.6736190998,30.145317,-97.6733465999,30.1453929999
B,secondary,0.02209928491,-97.6706764003,30.1531712003,-97.6705502002,30.1528696999
B,secondary,0.06044500429,-97.6712445002,30.1538882999,-97.6706764003,30.1531712003
B,secondary,0.82933714536,-97.6980621002,30.1916007997,-97.6882087996,30.1831667004
B,secondary,0.59489906453,-97.6698385001,30.1729333004,-97.6610247997,30.1690185003
B,secondary,0.04423971451,-97.6705381997,30.1731403999,-97.6698385001,30.1729333004
B,secondary,0.01654749329,-97.6877672999,30.1829415003,-97.6875162002,30.1828409003
B,secondary,0.04634991569,-97.6712703998,30.1733595998,-97.6705381997,30.1731403999
B,secondary,0.01545807321,-97.6869122002,30.1825540004,-97.6867348998,30.1823908004
B,secondary,0.04128411925,-97.6875162002,30.1828409003,-97.6869122002,30.1825540004
B,secondary,0.03084894803,-97.6882087996,30.1831667004,-97.6877672999,30.1829415003
F,trunk,0.04960870494,-97.6877113999,30.1821410002,-97.6875162002,30.1828409003
F,trunk,0.0881036729,-97.6926704999,30.1654753,-97.6930382004,30.1642367996
F,trunk,0.16229064737,-97.6930382004,30.1642367996,-97.6936810996,30.1619484998
F,primary,0.01153283269,-97.7701484,30.2771902996,-97.7703363997,30.2772278004
B,primary_link,0.01926299136,-97.7632347997,30.2716315001,-97.7634269003,30.2718559997
B,primary_link,0.0181473864,-97.76436,30.2721914998,-97.7645848998,30.2720241
B,primary_link,0.0611734735,-97.7645795002,30.2716206003,-97.7639455996,30.2709259999
F,trunk,0.10420364783,-97.6873013,30.1843990998,-97.6877672999,30.1829415003
F,trunk,0.05088413854,-97.6841167998,30.1975021996,-97.6840016002,30.1982341002
F,trunk,0.31617388541,-97.6860702001,30.1888625997,-97.6873013,30.1843990998
F,trunk,0.49390996367,-97.6853575998,30.1904164996,-97.6841167998,30.1975021996
F,secondary,0.01715306102,-97.6842859002,30.1982660999,-97.6840016002,30.1982341002
F,secondary,0.03862787431,-97.6849254,30.1983429002,-97.6842859002,30.1982660999
F,primary,0.06871416234,-97.7652773004,30.2762875997,-97.7662797999,30.2767754001
F,primary,0.03287330717,-97.7647972,30.2760549999,-97.7652773004,30.2762875997
F,motorway_link,0.03735783613,-97.7674144997,30.2779955004,-97.7673275002,30.2785315998
F,motorway_link,0.06264976531,-97.7673614001,30.277089,-97.7674144997,30.2779955004
B,primary,0.05106174985,-97.7484583,30.2586562003,-97.7492830997,30.2584643003
B,primary,0.00993850589,-97.7467544004,30.2590444997,-97.7469194997,30.2590611003
B,primary,0.01211232517,-97.7492830997,30.2584643003,-97.7494809002,30.2584265
B,primary,0.01562952506,-97.7506793997,30.2585829002,-97.7509221996,30.2586668996
B,primary,0.03577069519,-97.7494809002,30.2584265,-97.7500751003,30.2584135003
F,primary,0.22470034916,-97.7388013997,30.2497917997,-97.7357718004,30.2480325
F,primary,0.04934156152,-97.7395589004,30.2500757003,-97.7388013997,30.2497917997
F,primary,0.02820294369,-97.7383121001,30.2497496997,-97.7387509999,30.2498994998
B,primary,0.0288478285,-97.7472697002,30.2574970003,-97.747588,30.2578117
B,primary,0.02161340337,-97.7487776996,30.2590236004,-97.7489823997,30.2592822004
B,primary,0.03655004963,-97.7356037001,30.2479972996,-97.7350105,30.2478696004
B,primary,0.04222608634,-97.7479892001,30.2581980002,-97.7484583,30.2586562003
B,primary,0.03582827964,-97.747588,30.2578117,-97.7479892001,30.2581980002
F,primary,0.12280418683,-97.7387509999,30.2498994998,-97.7404749004,30.2508074004
F,secondary,0.34338473602,-97.7365006002,30.2406527002,-97.7345748999,30.2452984
F,secondary,0.03792245163,-97.7346588004,30.2465762998,-97.7347452,30.2471216999
F,secondary,0.06153442248,-97.7368912999,30.2418285997,-97.7374160003,30.2410611003
F,secondary,0.08826053163,-97.7345748999,30.2452984,-97.7346588004,30.2465762998
F,secondary,0.07949185446,-97.7371165999,30.2396321,-97.7365006002,30.2406527002
F,secondary,0.0989255349,-97.7360607004,30.2430683997,-97.7368912999,30.2418285997
F,motorway,0.05576837739,-97.7374080998,30.2398979999,-97.7369877998,30.2406206996
F,motorway,0.12469490356,-97.7367556003,30.2410088002,-97.7358019997,30.2426186002
