oneway,fclass,miles,startlon,startlat,endlon,endlat,LINESTRING
B,residential,0.159953854949,-87.56895,33.310644,-87.568776,33.31044,"LINESTRING (-87.56895 33.310644, -87.568776 33.31044)"
B,residential,0.0574968811825,-87.569912,33.310322,-87.569321,33.310553,"LINESTRING (-87.569912 33.310322, -87.569321 33.310553)"
B,residential,0.206740915454,-87.434855,33.169286,-87.43506,33.169508,"LINESTRING (-87.434855 33.169286, -87.43505999999999 33.169508)"
B,residential,3.08631721853,-87.401393,33.136898,-87.401525,33.137084,"LINESTRING (-87.401393 33.136898, -87.40152500000001 33.137084)"
B,residential,0.0874432978926,-87.584564,33.304339,-87.584023,33.304309,"LINESTRING (-87.584564 33.304339, -87.584023 33.304309)"
B,residential,0.139414952152,-87.610628,33.349435,-87.610517,33.3494478,"LINESTRING (-87.61062800000001 33.349435, -87.610517 33.3494478)"
B,service,0.095311948051,-87.608086,33.349283,-87.6078858,33.3485013,"LINESTRING (-87.608086 33.349283, -87.60788580000001 33.3485013)"
B,residential,0.219817489144,-87.457122,33.111221,-87.457095,33.11141,"LINESTRING (-87.457122 33.111221, -87.457095 33.11141)"
B,residential,0.124301504394,-87.589969,33.236683,-87.590977,33.236027,"LINESTRING (-87.589969 33.236683, -87.590977 33.236027)"
B,residential,0.136044012643,-87.587024,33.236503,-87.587829,33.236503,"LINESTRING (-87.587024 33.236503, -87.587829 33.236503)"
B,residential,0.0498707476671,-87.55903,33.185429,-87.559543,33.185435,"LINESTRING (-87.55903000000001 33.185429, -87.55954300000001 33.185435)"
B,residential,0.0674617118562,-87.550863,33.185646,-87.550829,33.185712,"LINESTRING (-87.55086300000001 33.185646, -87.55082899999999 33.185712)"
B,residential,0.286268676863,-87.57761,33.23534,-87.577972,33.235346,"LINESTRING (-87.57761000000001 33.23534, -87.577972 33.235346)"
B,residential,0.122052887705,-87.555854,33.185398,-87.55364,33.185299,"LINESTRING (-87.555854 33.185398, -87.55364 33.185299)"
B,residential,0.335769714283,-87.558203,33.234752,-87.558303,33.234879,"LINESTRING (-87.55820300000001 33.234752, -87.558303 33.234879)"
B,residential,0.0942704988397,-87.574292,33.187931,-87.57581,33.188014,"LINESTRING (-87.574292 33.187931, -87.57581 33.188014)"
B,residential,0.0764729029341,-87.59321,33.187787,-87.593298,33.187764,"LINESTRING (-87.59321 33.187787, -87.593298 33.187764)"
B,residential,0.13767363304,-87.5953693,33.236116,-87.595025,33.2361,"LINESTRING (-87.5953693 33.236116, -87.59502500000001 33.2361)"
B,residential,0.282531914196,-87.572489,33.235399,-87.572842,33.235391,"LINESTRING (-87.572489 33.235399, -87.57284199999999 33.235391)"
B,residential,0.109750513941,-87.555952,33.185558,-87.557859,33.185654,"LINESTRING (-87.555952 33.185558, -87.55785899999999 33.185654)"
B,residential,0.0400020183421,-87.666106,33.298775,-87.666107,33.298839,"LINESTRING (-87.666106 33.298775, -87.666107 33.298839)"
B,residential,0.0917245343092,-87.656087,33.322895,-87.6565,33.322738,"LINESTRING (-87.656087 33.322895, -87.65649999999999 33.322738)"
B,residential,0.162036438471,-87.59625,33.302839,-87.596094,33.302827,"LINESTRING (-87.59625 33.302839, -87.59609399999999 33.302827)"
B,residential,0.0879896735146,-87.42321,33.188712,-87.42316,33.188547,"LINESTRING (-87.42321 33.188712, -87.42316 33.188547)"
B,residential,0.403971086288,-87.5887891,33.2038885,-87.589148,33.20375,"LINESTRING (-87.5887891 33.2038885, -87.58914799999999 33.20375)"
B,residential,0.121640664167,-87.651779,33.263806,-87.651675,33.263851,"LINESTRING (-87.651779 33.263806, -87.651675 33.263851)"
B,residential,0.16652454199,-87.562135,33.304079,-87.562155,33.303919,"LINESTRING (-87.562135 33.304079, -87.562155 33.303919)"
B,secondary,0.625076986086,-87.486976,33.216706,-87.48698,33.216862,"LINESTRING (-87.486976 33.216706, -87.48698 33.216862)"
B,residential,0.224200126509,-87.657718,33.325877,-87.656414,33.325941,"LINESTRING (-87.657718 33.325877, -87.656414 33.325941)"
B,residential,0.131930226076,-87.493478,33.234853,-87.493256,33.234524,"LINESTRING (-87.493478 33.234853, -87.493256 33.234524)"
B,residential,0.237101780726,-87.657781,33.325288,-87.658004,33.325266,"LINESTRING (-87.657781 33.325288, -87.65800400000001 33.325266)"
B,residential,0.379724025928,-87.573931,33.251925,-87.574028,33.25213,"LINESTRING (-87.573931 33.251925, -87.574028 33.25213)"
B,residential,0.245498381297,-87.617067,33.186178,-87.617054,33.186856,"LINESTRING (-87.61706700000001 33.186178, -87.617054 33.186856)"
B,residential,0.186165210608,-87.5991964,33.2842903,-87.599173,33.284346,"LINESTRING (-87.5991964 33.2842903, -87.59917299999999 33.284346)"
B,residential,0.85647667011,-87.593702,33.342731,-87.593993,33.34268,"LINESTRING (-87.59370199999999 33.342731, -87.593993 33.34268)"
B,residential,0.45131217771,-87.49654,33.134279,-87.496329,33.134921,"LINESTRING (-87.49654 33.134279, -87.496329 33.134921)"
B,residential,0.0309555061372,-87.58247,33.183436,-87.583028,33.183492,"LINESTRING (-87.58247 33.183436, -87.583028 33.183492)"
B,residential,0.484297963833,-87.617069,33.245928,-87.616999,33.245801,"LINESTRING (-87.617069 33.245928, -87.61699900000001 33.245801)"
B,residential,0.21645008393,-87.618221,33.180798,-87.618223,33.180661,"LINESTRING (-87.61822100000001 33.180798, -87.618223 33.180661)"
B,residential,0.0999074542396,-87.489505,33.260008,-87.489916,33.259501,"LINESTRING (-87.48950499999999 33.260008, -87.48991599999999 33.259501)"
B,residential,0.0661415251971,-87.513711,33.216804,-87.513797,33.216918,"LINESTRING (-87.513711 33.216804, -87.513797 33.216918)"
B,residential,0.0289469829894,-87.5139,33.216412,-87.513711,33.216804,"LINESTRING (-87.51390000000001 33.216412, -87.513711 33.216804)"
B,residential,0.0423210584299,-87.513928,33.215401,-87.513914,33.214787,"LINESTRING (-87.51392800000001 33.215401, -87.513914 33.214787)"
B,residential,0.0645633535328,-87.584471,33.077604,-87.58425,33.077488,"LINESTRING (-87.58447099999999 33.077604, -87.58425 33.077488)"
B,residential,0.38484666825,-87.490602,33.180251,-87.490185,33.179828,"LINESTRING (-87.490602 33.180251, -87.490185 33.179828)"
B,residential,0.275617321198,-87.606377,33.306019,-87.606187,33.306027,"LINESTRING (-87.60637699999999 33.306019, -87.60618700000001 33.306027)"
B,residential,0.138970388683,-87.588313,33.238824,-87.588322,33.23934,"LINESTRING (-87.588313 33.238824, -87.58832200000001 33.23934)"
B,residential,0.0135155799863,-87.578084,33.181078,-87.578086,33.181201,"LINESTRING (-87.578084 33.181078, -87.578086 33.181201)"
B,residential,0.235680072135,-87.5322702,33.1682321,-87.536524,33.168616,"LINESTRING (-87.5322702 33.1682321, -87.536524 33.168616)"
B,residential,0.101311377959,-87.552601,33.231285,-87.552658,33.231015,"LINESTRING (-87.552601 33.231285, -87.55265799999999 33.231015)"
B,residential,0.0940935559609,-87.574538,33.246792,-87.574337,33.246743,"LINESTRING (-87.574538 33.246792, -87.574337 33.246743)"
F,residential,0.152373813553,-87.5754139,33.227225,-87.575419,33.228462,"LINESTRING (-87.5754139 33.227225, -87.575419 33.228462)"
B,residential,0.452099647762,-87.575644,33.230392,-87.5756512,33.2311757,"LINESTRING (-87.575644 33.230392, -87.5756512 33.2311757)"
B,residential,0.128903827215,-87.560106,33.157604,-87.560102,33.157438,"LINESTRING (-87.560106 33.157604, -87.560102 33.157438)"
B,residential,0.0846965490608,-87.559468,33.159418,-87.559773,33.159301,"LINESTRING (-87.559468 33.159418, -87.55977300000001 33.159301)"
B,residential,0.0487659178201,-87.574066,33.220771,-87.574161,33.220762,"LINESTRING (-87.574066 33.220771, -87.574161 33.220762)"
F,residential,0.0980772150645,-87.574608,33.222779,-87.574967,33.224173,"LINESTRING (-87.574608 33.222779, -87.574967 33.224173)"
B,residential,0.407570931405,-87.633696,33.247134,-87.633755,33.247037,"LINESTRING (-87.633696 33.247134, -87.63375499999999 33.247037)"
B,residential,0.226361315512,-87.5119007,33.2481288,-87.5116477,33.2481338,"LINESTRING (-87.5119007 33.2481288, -87.5116477 33.2481338)"
B,residential,0.0378394061038,-87.557461,33.301963,-87.557586,33.302025,"LINESTRING (-87.557461 33.301963, -87.557586 33.302025)"
B,residential,0.202151557878,-87.55664,33.304375,-87.556793,33.304373,"LINESTRING (-87.55664 33.304375, -87.556793 33.304373)"
B,residential,0.0651417438124,-87.612433,33.176748,-87.612694,33.176735,"LINESTRING (-87.612433 33.176748, -87.612694 33.176735)"
B,residential,0.163564239301,-87.546288,33.17049,-87.5439627,33.1702284,"LINESTRING (-87.546288 33.17049, -87.54396269999999 33.1702284)"
B,residential,0.182135843801,-87.608763,33.260765,-87.60898,33.260787,"LINESTRING (-87.608763 33.260765, -87.60898 33.260787)"
B,residential,0.157274433875,-87.6061396,33.2613835,-87.606297,33.261651,"LINESTRING (-87.60613960000001 33.2613835, -87.606297 33.261651)"
B,residential,0.155710222574,-87.5986477,33.2387519,-87.598604,33.238608,"LINESTRING (-87.5986477 33.2387519, -87.59860399999999 33.238608)"
B,residential,0.107849601693,-87.59424,33.202827,-87.59429,33.202762,"LINESTRING (-87.59424 33.202827, -87.59429 33.202762)"
B,residential,0.174270292209,-87.590841,33.186588,-87.590868,33.1862,"LINESTRING (-87.590841 33.186588, -87.590868 33.1862)"
B,residential,0.0573787716961,-87.590898,33.187282,-87.591058,33.187237,"LINESTRING (-87.590898 33.187282, -87.591058 33.187237)"
B,residential,0.324833766374,-87.591822,33.198507,-87.591851,33.198236,"LINESTRING (-87.59182199999999 33.198507, -87.59185100000001 33.198236)"
B,residential,0.362240629112,-87.549962,33.113802,-87.549781,33.114815,"LINESTRING (-87.54996199999999 33.113802, -87.549781 33.114815)"
B,residential,0.175801009613,-87.591844,33.238731,-87.592198,33.238737,"LINESTRING (-87.59184399999999 33.238731, -87.592198 33.238737)"
B,residential,0.148622381174,-87.62096,33.184108,-87.62124,33.184112,"LINESTRING (-87.62096 33.184108, -87.62124 33.184112)"
B,residential,0.103091864761,-87.588332,33.239569,-87.589526,33.239423,"LINESTRING (-87.58833199999999 33.239569, -87.58952600000001 33.239423)"
B,residential,0.0420686035116,-87.608279,33.184455,-87.607515,33.184438,"LINESTRING (-87.608279 33.184455, -87.60751500000001 33.184438)"
B,residential,0.126658748692,-87.566459,33.078598,-87.566399,33.078628,"LINESTRING (-87.56645899999999 33.078598, -87.566399 33.078628)"
B,residential,0.451700216067,-87.513215,33.28238,-87.513162,33.282249,"LINESTRING (-87.513215 33.28238, -87.51316199999999 33.282249)"
B,residential,0.611666008751,-87.410309,33.240841,-87.410434,33.241006,"LINESTRING (-87.410309 33.240841, -87.410434 33.241006)"
B,residential,0.301402659565,-87.546632,33.111381,-87.546614,33.111576,"LINESTRING (-87.546632 33.111381, -87.54661400000001 33.111576)"
B,residential,0.105622528999,-87.460321,33.090279,-87.4604256,33.0902629,"LINESTRING (-87.46032099999999 33.090279, -87.46042559999999 33.0902629)"
B,residential,0.270966011239,-87.555747,33.199193,-87.555792,33.199066,"LINESTRING (-87.555747 33.199193, -87.555792 33.199066)"
B,residential,1.54383887537,-87.604063,33.318199,-87.60467,33.318406,"LINESTRING (-87.604063 33.318199, -87.60467 33.318406)"
B,residential,0.0839108810958,-87.459478,33.09113,-87.4595904,33.0910513,"LINESTRING (-87.459478 33.09113, -87.4595904 33.0910513)"
B,residential,0.417394882598,-87.600124,33.238253,-87.600175,33.238413,"LINESTRING (-87.60012399999999 33.238253, -87.60017499999999 33.238413)"
B,tertiary,0.455463080684,-87.458548,33.189694,-87.458519,33.189053,"LINESTRING (-87.45854799999999 33.189694, -87.458519 33.189053)"
B,residential,0.0673285738385,-87.489841,33.20396,-87.489576,33.204185,"LINESTRING (-87.489841 33.20396, -87.489576 33.204185)"
B,residential,0.0320855030253,-87.489115,33.20447,-87.489385,33.204299,"LINESTRING (-87.489115 33.20447, -87.489385 33.204299)"
B,residential,0.126396125242,-87.591934,33.197132,-87.592356,33.197164,"LINESTRING (-87.59193399999999 33.197132, -87.592356 33.197164)"
B,residential,0.784142111486,-87.672692,33.240459,-87.672859,33.240416,"LINESTRING (-87.672692 33.240459, -87.672859 33.240416)"
B,residential,0.265813487388,-87.65599,33.328904,-87.65599,33.327969,"LINESTRING (-87.65599 33.328904, -87.65599 33.327969)"
B,residential,0.24733725021,-87.498173,33.206507,-87.498153,33.206113,"LINESTRING (-87.49817299999999 33.206507, -87.498153 33.206113)"
B,residential,0.1425711187,-87.494852,33.204815,-87.494918,33.204858,"LINESTRING (-87.49485199999999 33.204815, -87.494918 33.204858)"
B,residential,0.026832693868,-87.495133,33.205849,-87.494803,33.205843,"LINESTRING (-87.495133 33.205849, -87.494803 33.205843)"
F,residential,0.393518531798,-87.560036,33.127755,-87.559795,33.127688,"LINESTRING (-87.560036 33.127755, -87.55979499999999 33.127688)"
B,residential,0.871268936153,-87.5654096,33.1276131,-87.565407,33.127435,"LINESTRING (-87.5654096 33.1276131, -87.56540699999999 33.127435)"
F,residential,0.393595986997,-87.553525,33.128483,-87.553871,33.128557,"LINESTRING (-87.55352499999999 33.128483, -87.553871 33.128557)"
B,residential,0.133378745689,-87.4632449,33.0906086,-87.4635614,33.0907846,"LINESTRING (-87.46324490000001 33.0906086, -87.4635614 33.0907846)"
B,residential,0.208753562339,-87.459944,33.147672,-87.459949,33.147824,"LINESTRING (-87.45994399999999 33.147672, -87.45994899999999 33.147824)"
B,residential,0.176723141985,-87.4793217,33.155465,-87.479336,33.155085,"LINESTRING (-87.4793217 33.155465, -87.479336 33.155085)"
B,residential,0.327312592683,-87.480689,33.153795,-87.4811815,33.1537939,"LINESTRING (-87.480689 33.153795, -87.48118150000001 33.1537939)"
B,residential,0.0774047481079,-87.490601,33.227268,-87.490656,33.227288,"LINESTRING (-87.490601 33.227268, -87.490656 33.227288)"
B,residential,0.0880359785837,-87.570071,33.22363,-87.5703035,33.2248324,"LINESTRING (-87.570071 33.22363, -87.57030349999999 33.2248324)"
B,residential,1.19115964333,-87.553364,33.210836,-87.553352,33.210275,"LINESTRING (-87.553364 33.210836, -87.553352 33.210275)"
B,residential,0.102948449459,-87.554884,33.18754,-87.554861,33.188083,"LINESTRING (-87.554884 33.18754, -87.554861 33.188083)"
B,residential,0.144405906065,-87.57061,33.229152,-87.5706186,33.2293138,"LINESTRING (-87.57061 33.229152, -87.5706186 33.2293138)"
B,residential,0.116446105005,-87.545005,33.136127,-87.5449,33.136122,"LINESTRING (-87.545005 33.136127, -87.5449 33.136122)"
B,residential,0.129513135083,-87.542088,33.13949,-87.542108,33.139192,"LINESTRING (-87.54208800000001 33.13949, -87.542108 33.139192)"
B,residential,0.111114579104,-87.5586095,33.2237691,-87.557799,33.223908,"LINESTRING (-87.5586095 33.2237691, -87.557799 33.223908)"
B,residential,0.064640729718,-87.467823,33.166064,-87.467708,33.165821,"LINESTRING (-87.467823 33.166064, -87.467708 33.165821)"
B,residential,0.186665526412,-87.570192,33.238646,-87.570477,33.238722,"LINESTRING (-87.57019200000001 33.238646, -87.570477 33.238722)"
B,residential,0.202800399155,-87.452389,33.187122,-87.452387,33.185057,"LINESTRING (-87.452389 33.187122, -87.452387 33.185057)"
B,residential,0.176538558764,-87.585735,33.23894,-87.585738,33.238447,"LINESTRING (-87.585735 33.23894, -87.58573800000001 33.238447)"
B,residential,0.196596955748,-87.558921,33.271199,-87.558922,33.271483,"LINESTRING (-87.558921 33.271199, -87.558922 33.271483)"
B,residential,0.277731515767,-87.462555,33.091665,-87.4636141,33.0917037,"LINESTRING (-87.46255499999999 33.091665, -87.4636141 33.0917037)"
B,residential,0.273108829085,-87.544044,33.32165,-87.543855,33.321568,"LINESTRING (-87.544044 33.32165, -87.54385499999999 33.321568)"
B,residential,0.169960254851,-87.540689,33.318892,-87.540687,33.318706,"LINESTRING (-87.540689 33.318892, -87.54068700000001 33.318706)"
B,residential,0.61251756198,-87.550892,33.333168,-87.550752,33.333216,"LINESTRING (-87.550892 33.333168, -87.550752 33.333216)"
B,residential,0.369968168615,-87.5473,33.14602,-87.548249,33.14613,"LINESTRING (-87.54730000000001 33.14602, -87.548249 33.14613)"
B,residential,0.00999913291459,-87.6579,33.325879,-87.657718,33.325877,"LINESTRING (-87.6579 33.325879, -87.657718 33.325877)"
B,residential,0.123492664636,-87.65599,33.328904,-87.653742,33.32889,"LINESTRING (-87.65599 33.328904, -87.65374199999999 33.32889)"
B,residential,0.13167351934,-87.584908,33.306607,-87.585018,33.307713,"LINESTRING (-87.584908 33.306607, -87.58501800000001 33.307713)"
B,residential,0.0264818587739,-87.668725,33.243347,-87.668606,33.243457,"LINESTRING (-87.66872499999999 33.243347, -87.668606 33.243457)"
B,residential,0.0427749891829,-87.668235,33.243563,-87.66818,33.243646,"LINESTRING (-87.668235 33.243563, -87.66818000000001 33.243646)"
B,residential,0.0864115581118,-87.567946,33.243555,-87.567925,33.24383,"LINESTRING (-87.56794600000001 33.243555, -87.567925 33.24383)"
B,residential,0.25860690298,-87.582132,33.196572,-87.581916,33.196554,"LINESTRING (-87.582132 33.196572, -87.58191600000001 33.196554)"
B,residential,0.409564679409,-87.5475167,33.2499085,-87.547317,33.249873,"LINESTRING (-87.5475167 33.2499085, -87.54731700000001 33.249873)"
B,residential,0.0400117397157,-87.544854,33.24642,-87.544998,33.246074,"LINESTRING (-87.544854 33.24642, -87.54499800000001 33.246074)"
B,residential,0.154121813869,-87.597388,33.32311,-87.597384,33.323514,"LINESTRING (-87.597388 33.32311, -87.59738400000001 33.323514)"
B,residential,0.0584841185354,-87.509241,33.254331,-87.509327,33.254184,"LINESTRING (-87.509241 33.254331, -87.509327 33.254184)"
B,residential,0.0540843072549,-87.509241,33.254455,-87.509241,33.254331,"LINESTRING (-87.509241 33.254455, -87.509241 33.254331)"
B,residential,0.245414566775,-87.458483,33.105984,-87.458475,33.106295,"LINESTRING (-87.458483 33.105984, -87.45847500000001 33.106295)"
B,residential,0.366188793096,-87.597797,33.304882,-87.597902,33.304644,"LINESTRING (-87.597797 33.304882, -87.597902 33.304644)"
B,residential,1.04184604264,-87.649037,33.339836,-87.649719,33.340021,"LINESTRING (-87.64903700000001 33.339836, -87.649719 33.340021)"
B,residential,0.326908426658,-87.537629,33.161879,-87.537841,33.162027,"LINESTRING (-87.537629 33.161879, -87.537841 33.162027)"
